domain,frame,mean_background_intensity
7,315,188.800561997581
7,316,188.898440277811
7,317,188.599011543841
7,318,188.547327447071
7,319,188.186014951669
7,320,188.860756792641
7,321,188.858538092296
7,322,188.997992015589
7,323,189.16483178256
7,324,188.565634828671
7,325,188.639505705222
7,326,189.304240759596
7,327,189.356395224646
7,328,189.153049400525
7,329,188.98012420888
7,330,188.371696585877
7,331,188.485870566973
7,332,188.69780634043
7,333,188.537630300063
7,334,188.462319583328
7,335,188.74625901604
7,336,189.085895949612
7,337,188.707841594545
7,338,188.849935982578
7,339,189.305446151283
7,340,189.078739502785
7,341,188.763894316742
7,342,188.609960721957
7,343,189.048010875787
7,344,189.404254050056
7,345,189.266118248245
7,346,189.384026467286
7,347,188.919333698735
7,348,189.276353412124
7,349,189.158752572878
7,350,188.988200378162
7,351,189.180174041933
7,352,189.183925367779
7,353,189.143089528138
7,354,189.06234765569
7,355,188.75289331138
7,356,188.537595779725
7,357,188.46460682175
7,358,188.317360060064
7,359,189.043110341947
7,360,189.215217521036
7,361,188.944761655005
7,362,188.850171018603
7,363,189.08485723835
7,364,189.257740705776
7,365,189.195637868945
7,366,189.203812982297
7,367,189.504903250496
7,368,189.218148014873
7,369,189.293424019961
7,370,189.128537198994
7,371,189.580076205996
7,372,188.918893278734
7,373,189.104119894913
7,374,188.998936030317
7,375,188.971420696928
7,376,188.227739520599
7,377,188.509241600998
7,378,188.648700315002
7,379,188.937393167537
7,380,189.113156528772
7,381,188.904422942355
7,382,188.829430433006
7,383,188.87161308184
7,384,188.802416000579
7,385,189.065087969797
7,386,189.038718468142
7,387,188.695436173796
7,388,188.822610582138
7,389,188.574416354179
7,390,189.129165811677
7,391,188.480504712017
7,392,188.905985894267
7,393,188.68903784253
7,394,188.731678501248
7,395,189.204590061289
7,396,189.3433760349
7,397,189.367189198329
7,398,189.048761946134
7,399,189.249660640279
7,400,189.22406000577
7,401,188.814305513709
7,402,188.765530700011
7,403,189.299779026757
7,404,189.324701746783
7,405,189.173497053755
7,406,189.497243234765
7,407,188.924198004512
7,408,188.684890404521
7,409,188.713231118683
7,410,188.953032254957
7,411,188.500383950854
7,412,188.43502213241
7,413,189.201377060192
7,414,188.772853552057
7,415,189.089685130076
7,416,188.877951998461
7,417,188.998717010995
7,418,188.792803836031
7,419,188.694375794803
7,420,188.696467169413
7,421,188.562994296122
7,422,188.327776582778
7,423,188.56631440683
7,424,188.589284000384
7,425,188.511620938066
7,426,189.221194452443
7,427,188.969595651023
7,428,189.001228234954
7,429,189.261130209276
7,430,189.21420119772
7,431,189.344339054864
7,432,189.083284302542
7,433,189.026078282919
7,434,189.334186616671
7,435,188.923314462172
7,436,188.9267345716
7,437,188.949382318954
7,438,188.795966856106
7,439,188.824723709153
7,440,188.406027946016
7,441,188.532459149643
7,442,188.340690132112
7,443,188.42225689647
7,444,188.452455341172
7,445,188.209452712662
7,446,188.76535840244
7,447,188.88967886625
7,448,188.856822946446
7,449,188.272735929911
7,450,188.147722130933
7,451,188.277304322986
7,452,188.266326167003
7,453,188.640539125883
7,454,188.579086366881
7,455,188.509776635981
7,456,188.147485700667
7,457,189.201716993713
7,458,189.22935375527
7,459,188.827494704776
7,460,188.613624991064
7,461,188.561662581213
7,462,188.395029594238
7,463,188.113608301277
7,464,188.355494799406
7,465,188.741542722086
7,466,188.261226679382
7,467,188.157723635324
7,468,188.759024495058
7,469,188.74674790447
7,470,188.28109035047
7,471,188.208772469981
7,472,188.495560008062
7,473,188.550663987731
7,474,188.667468129932
7,475,188.564068046985
7,476,188.242345905506
7,477,188.568010659941
7,478,189.082803155998
7,479,188.880089176075
7,480,189.058467261195
7,481,188.849455040872
7,482,188.849933234775
7,483,189.072095238095
7,484,188.791804922298
7,485,188.382214733245
7,486,188.396084409089
7,487,188.691839946585
7,488,188.585920362423
7,489,188.468277190979
7,490,188.244778811468
7,491,188.25464609112
7,492,188.146095269725
7,493,188.134045273726
7,494,188.686746416026
7,495,188.00826446281
7,496,188.40002619609
7,497,188.703553927399
7,498,188.454702820625
7,499,188.655324093286
7,500,188.433357412693
7,501,188.325517306916
7,502,188.181327499911
7,503,188.147927865648
7,504,188.010083614423
7,505,188.17036597663
7,506,188.871831069458
7,507,188.275531535812
7,508,188.439149219801
7,509,188.458981233244
7,510,188.561161623986
7,511,188.537802593746
7,512,188.80403760798
7,513,188.596112825768
7,514,188.396014204444
7,515,188.279478680306
7,516,188.049886405538
7,517,187.853726342802
7,518,187.531689389449
7,519,187.659632483699
7,520,187.659798935541
7,521,187.544636309876
7,522,187.28486032197
7,523,187.4970336972
7,524,187.633128002664
7,525,187.826679024669
7,526,187.784562293954
7,527,187.710754398879
7,528,188.120166793025
7,529,187.673770375284
7,530,187.70802694625
7,531,187.852215987446
7,532,187.992620453247
7,533,188.061462741928
7,534,188.060831670941
7,535,188.16221646298
7,536,187.265494692949
7,537,187.368891354644
7,538,187.217090042023
7,539,187.238810907888
7,540,187.266402956085
7,541,187.50118410458
7,542,187.15441037958
7,543,187.472764476222
7,544,187.533476051567
7,545,187.007119695474
7,546,187.275394292152
7,547,186.578694141945
7,548,186.889833091097
7,549,187.406017690788
7,550,187.509257953851
7,551,187.459019478686
7,552,187.00225309801
7,553,186.782613779877
7,554,186.796376267368
7,555,187.033784735261
7,556,187.10604815997
7,557,186.578295155839
7,558,186.65331239158
7,559,186.904619743374
7,560,187.072365259988
7,561,187.22879506196
7,562,186.958637725953
7,563,186.97005244919
7,564,186.73888056557
7,565,186.808406292429
7,566,186.738432117884
7,567,186.920057118779
7,568,186.657820968043
7,569,186.861838720239
7,570,186.72246417533
7,571,186.799570675253
7,572,186.003181224946
7,573,186.318392383258
7,574,186.312200288654
7,575,186.593996914302
7,576,186.156318668474
7,577,186.824414265829
7,578,186.348045617799
7,579,186.620838261643
7,580,186.704325795252
7,581,186.799017077977
7,582,186.743949388483
7,583,187.131362042888
7,584,187.02723826736
7,585,187.212557773047
7,586,187.383182738011
7,587,186.760181048534
7,588,186.639251415907
7,589,186.962375052795
7,590,186.969825659365
7,591,187.018254837532
7,592,186.933610644986
7,593,187.398361876396
7,594,187.573555694959
7,595,187.806190526977
7,596,187.74907219673
7,597,187.912472284471
7,598,187.638674072407
7,599,187.723536707814
7,600,187.509775499381
7,601,187.29742501915
7,602,187.544239653059
7,603,187.340686245659
7,604,187.7927233285
7,605,187.836036483657
7,606,187.96261019593
7,607,187.475673440454
7,608,187.292709607603
7,609,187.585896650808
7,610,187.431307048085
7,611,187.595030924441
7,612,187.616093742632
7,613,187.890032611918
7,614,187.64025869038
7,615,187.874087850644
7,616,187.621903658882
7,617,187.326679729921
7,618,187.600489848076
7,619,187.561597281223
7,620,187.453625035401
7,621,187.462510620221
7,622,187.465742616233
7,623,187.383528495208
7,624,187.778680959818
7,625,188.089622418041
7,626,188.226734509487
7,627,188.255675881068
7,628,188.174895506792
7,629,188.711251421531
7,630,188.434804782011
7,631,188.156067650268
7,632,188.037537183059
7,633,187.951974600477
7,634,188.06642614601
7,635,188.004549966909
7,636,188.050286336315
7,637,188.326880400397
7,638,188.190530088663
7,639,188.185635645055
7,640,188.2884280606
7,641,187.982779712054
7,642,188.103133527807
7,643,187.756939870142
7,644,187.582259206799
7,645,188.128068972042
7,646,188.478624667679
7,647,188.639479062693
7,648,188.685349637896
7,649,188.05213106969
7,650,188.659145286997
7,651,188.28360036132
7,652,188.713762689299
7,653,188.925675434739
7,654,188.497733152935
7,655,188.349271585929
7,656,188.692044997991
7,657,188.377000802682
7,658,188.965833884844
7,659,188.380108023595
7,660,188.586396949648
7,661,188.565470968966
7,662,188.81995571711
7,663,188.629091081324
7,664,188.777817285355
7,665,188.3134370916
7,666,188.461126324563
7,667,188.275422125526
7,668,188.089579481344
7,669,187.968781112217
7,670,187.720772294126
7,671,188.108183243834
7,672,188.606197837633
7,673,188.829006075565
7,674,188.782571469343
7,675,188.489095276602
7,676,188.343080293361
7,677,188.552148990319
7,678,188.928452460265
7,679,188.621538022271
7,680,188.711524763759
7,681,188.666131181874
7,682,188.682430495844
7,683,188.869145213097
7,684,188.806383892361
7,685,189.032938264553
7,686,188.835313507873
7,687,188.478941377348
7,688,187.881632364048
7,689,187.578165001239
7,690,187.885883897213
7,691,188.124258463287
7,692,188.247659392688
7,693,188.467143347579
7,694,188.152686111703
7,695,187.902116776277
7,696,187.663064613064
7,697,187.843929341614
7,698,187.552021588753
7,699,187.868075277814
7,700,187.998997156644
7,701,188.060867410746
7,702,187.901150646132
7,703,187.993442661689
7,704,188.536468806927
7,705,188.27753800185
7,706,188.03105228797
7,707,188.495347733207
7,708,188.672746525795
7,709,188.927024763728
7,710,188.755456634118
7,711,189.178017652672
7,712,188.881369863014
7,713,188.91686919228
7,714,188.659666658753
7,715,188.780508676016
7,716,188.721890193288
7,717,188.375303354747
7,718,188.294538762911
7,719,188.397465355916
7,720,188.65716826752
7,721,188.827597286683
7,722,188.70458286614
7,723,188.930005374097
7,724,188.726481147942
7,725,189.289986266197
7,726,189.232527346686
7,727,188.639247157734
7,728,188.433684335773
7,729,188.389782707
7,730,188.838943225191
7,731,188.646933601225
7,732,188.681955868443
7,733,189.075495833682
7,734,189.841571807266
7,735,189.265467478942
7,736,189.397106825819
7,737,189.448507111009
7,738,189.497599633311
7,739,189.395444737473
7,740,188.950285043595
7,741,189.484493518963
7,742,189.520855937312
7,743,189.552661981323
7,744,189.212148215942
7,745,189.772623427843
7,746,189.405312292959
7,747,189.233586132178
7,748,189.377135615308
7,749,189.225082896824
7,750,189.404453358635
7,751,189.579037058372
7,752,189.192814069144
7,753,189.092190329971
7,754,188.982863168996
7,755,189.015677732832
7,756,188.852743494068
7,757,189.219241244207
7,758,188.633351627374
7,759,188.627403846154
7,760,188.982626083625
7,761,188.662343555938
7,762,188.655322778272
7,763,188.648559344436
7,764,188.821510380247
7,765,189.141812971124
7,766,189.437023314005
7,767,189.039364491377
7,768,188.778595968575
7,769,188.590538884751
7,770,188.81292794849
7,771,188.817120342119
7,772,188.822866787972
7,773,188.668040030572
7,774,188.511440718448
7,775,188.470179874994
7,776,189.044425336773
7,777,188.945812807882
7,778,188.811051522697
7,779,188.977915977664
7,780,189.497024023808
7,781,189.612547235661
7,782,189.743905957017
7,783,189.402834347597
7,784,189.146555842171
7,785,189.045257410483
7,786,188.531096718891
7,787,188.906507452736
7,788,188.82973529727
7,789,188.906011854361
7,790,189.042582909534
7,791,189.057162583625
7,792,188.708824894942
7,793,188.617350505326
7,794,188.690398828864
7,795,189.517687107218
7,796,189.183214442558
7,797,189.731636873633
7,798,189.461752400875
7,799,188.693744749826
7,800,188.78915455762
7,801,188.977615030584
7,802,188.631281012778
7,803,188.676364237941
7,804,188.416723848283
7,805,188.149939140403
7,806,188.604932740713
7,807,188.481800732445
7,808,188.498343570578
7,809,188.229130603738
7,810,187.921750803688
7,811,188.499639569374
7,812,188.653237938428
7,813,188.965724494504
7,814,188.037383729166
7,815,188.396638933535
7,816,188.415400634199
7,817,188.622935302191
7,818,188.476521038666
7,819,188.530254927976
7,820,188.4497513027
7,821,188.537876266109
7,822,188.496718816872
7,823,188.387749537674
7,824,188.728373167016
7,825,188.532119787214
7,826,188.56121308669
7,827,188.7884093506
7,828,189.242581672928
7,829,189.104293236128
7,830,188.921235079694
7,831,188.782993715483
7,832,189.025852218625
7,833,188.518891897027
7,834,188.676177923435
7,835,188.535097552831
7,836,188.721207630157
7,837,188.898140179767
7,838,188.881647761194
7,839,188.567507471608
7,840,189.045200239091
7,841,189.050669696245
7,842,189.444147157191
7,843,189.579031679617
7,844,189.266556844769
7,845,189.189118427659
7,846,188.942216163211
7,847,188.983532327638
7,848,187.956155984886
7,849,188.492390065533
7,850,188.291189917798
7,851,188.324526243389
7,852,188.344012493197
7,853,188.355949648629
7,854,188.34299151561
7,855,188.61872989113
7,856,188.580633630807
7,857,188.614471755889
7,858,188.279096273255
7,859,188.400479076
7,860,187.790995755176
7,861,188.429562351044
7,862,188.358032771279
7,863,188.027242509197
7,864,187.794685046364
7,865,187.883109805223
7,866,187.977489792295
7,867,187.860883254619
7,868,187.299810695693
7,869,187.420512699014
7,870,187.957889630366
7,871,188.106618865067
7,872,188.219591072782
7,873,187.653550692804
7,874,187.838112058032
7,875,187.845867602095
7,876,187.823959458337
7,877,188.307957408376
7,878,188.596609168242
7,879,188.353962621244
7,880,188.689758893468
7,881,188.090161018758
7,882,188.352740537212
7,883,188.138008942724
7,884,187.697322303126
7,885,187.93479288263
7,886,188.351978398096
7,887,187.822411975793
7,888,187.581730314775
7,889,187.621455241516
7,890,187.819631742739
7,891,188.176898928386
7,892,188.027828854314
7,893,188.140765071385
7,894,188.281670456699
7,895,187.767459190916
7,896,187.608430741564
7,897,187.708770561543
7,898,187.398861171367
7,899,187.748331688519
7,900,187.444193951984
7,901,187.982759843078
7,902,188.043725564087
7,903,188.222830197599
7,904,187.914827391058
7,905,188.159299121547
7,906,187.250888005457
7,907,187.641992114157
7,908,187.662362404742
7,909,188.219704480008
7,910,187.95330771407
7,911,188.065158073015
7,912,188.131140784702
7,913,188.2754055456
7,914,188.287548987204
7,915,188.222283787607
7,916,188.046947468055
7,917,188.273966276702
7,918,188.557054237772
7,919,188.614922792725
7,920,188.314012287335
7,921,188.322986736144
7,922,188.259047844623
7,923,188.577636510271
7,924,188.689083031803
7,925,188.629749393694
7,926,188.631321797988
7,927,188.461080127747
7,928,188.410980075134
7,929,188.562369072558
7,930,188.571676823462
7,931,188.28710197119
7,932,188.024443759192
7,933,188.274426963083
7,934,188.426280294545
7,935,188.443311251966
7,936,188.520943279608
7,937,188.627026577283
7,938,188.884899456781
7,939,189.066234091533
7,940,189.009733753221
7,941,189.473749582
7,942,189.105721288934
7,943,188.870365277695
7,944,189.107637562094
7,945,189.308196250956
7,946,189.24834858639
7,947,189.486234564935
7,948,189.058567811589
7,949,188.887647142925
7,950,189.142406118948
7,951,189.079963213339
7,952,189.32784652874
7,953,189.280506697173
7,954,189.256233396471
7,955,188.71090667047
7,956,188.754373662943
7,957,188.928049419158
7,958,188.798397451139
7,959,188.992890769889
7,960,188.82710614845
7,961,189.079365079365
7,962,188.50327708661
7,963,188.897618137512
7,964,188.945171361838
7,965,189.031579198815
7,966,189.104183629484
7,967,189.550574064521
7,968,188.993569440445
7,969,189.203820590064
7,970,188.63416237406
7,971,188.637390618276
7,972,188.642031093519
7,973,188.808576259884
7,974,188.583662400685
7,975,188.666849119467
7,976,188.230640171347
7,977,188.091935254863
7,978,187.877520280848
7,979,188.386996536838
7,980,188.253767058378
7,981,188.125409175008
7,982,188.439844791468
7,983,188.346719194468
7,984,188.232734872233
7,985,188.670585857625
7,986,188.773251381742
7,987,188.099057162485
7,988,188.661825186726
7,989,188.63005828279
7,990,188.516825781324
7,991,188.159352142111
7,992,188.1681671721
7,993,188.17825978559
7,994,188.487549741464
7,995,188.664580621275
7,996,188.669261305211
7,997,188.689827516282
7,998,189.343991717638
7,999,188.778597167519
7,1000,189.234746096313
7,1001,188.743814013592
7,1002,188.635565759109
7,1003,188.366745973864
7,1004,188.305948434183
7,1005,187.867530949598
7,1006,188.54594017094
7,1007,188.708703984101
7,1008,188.195242838171
7,1009,188.317185478799
7,1010,188.594461012036
7,1011,188.599700274748
7,1012,188.327054449878
7,1013,188.092317032522
7,1014,188.766787734445
7,1015,188.537087535873
7,1016,188.523861570813
7,1017,188.585480594462
7,1018,188.438780959615
7,1019,188.661644665708
7,1020,188.398367705759
7,1021,188.226044226044
7,1022,187.924436593838
7,1023,188.363959023302
7,1024,188.674856966503
7,1025,188.777974963971
7,1026,188.242574551856
7,1027,188.244969035648
7,1028,188.183822917533
7,1029,188.246622183174
7,1030,188.526715283239
7,1031,188.263412546512
7,1032,188.51680024845
7,1033,188.781296918567
7,1034,189.012655060237
7,1035,188.588531761126
7,1036,188.663044774695
7,1037,188.392460615601
7,1038,188.477927772284
7,1039,188.524383288179
7,1040,188.624952615618
7,1041,188.745561007989
7,1042,188.904713868648
7,1043,188.824202915728
7,1044,188.619646281696
7,1045,188.141271083909
7,1046,188.796675585443
7,1047,188.872602707252
7,1048,188.523165426581
7,1049,188.757855646544
7,1050,189.133100244265
7,1051,189.77573846744
7,1052,189.574303960964
7,1053,189.737880563461
7,1054,189.881131735448
7,1055,189.242912656185
7,1056,188.462428503337
7,1057,188.543460668809
7,1058,188.927734701181
7,1059,188.699418259527
7,1060,188.443723611177
7,1061,188.804195887036
7,1062,188.45458003471
7,1063,188.555586045624
7,1064,188.502154351552
7,1065,188.266583856866
7,1066,188.690416607083
7,1067,188.398362648363
7,1068,188.178309261643
7,1069,188.605484451972
7,1070,188.130550293673
7,1071,188.128755772404
7,1072,188.066277289077
7,1073,188.150159101932
7,1074,188.293307527998
7,1075,188.196008848197
7,1076,188.099355234155
7,1077,188.220916679421
7,1078,187.906448308747
7,1079,187.964008618152
7,1080,188.259686591238
7,1081,188.030304455708
7,1082,187.811866825489
7,1083,188.54081403459
7,1084,188.438084429786
7,1085,188.204154583654
7,1086,188.296580014422
7,1087,188.64380821626
7,1088,188.788482756166
7,1089,188.364173974876
7,1090,188.127244072095
7,1091,188.501205958856
7,1092,188.505683301298
7,1093,188.553646947018
7,1094,188.919322768458
7,1095,189.002622106744
7,1096,188.937795904738
7,1097,188.985068056349
7,1098,188.61229764982
7,1099,188.97033878115
7,1100,188.444728275075
7,1101,188.194075902499
7,1102,188.12949734194
7,1103,188.523249220301
7,1104,188.107292927854
7,1105,188.730147600599
7,1106,188.604509901814
7,1107,188.258144560004
7,1108,188.774469956265
7,1109,188.654064204809
7,1110,188.28842249398
7,1111,188.193825815011
7,1112,188.181989209144
7,1113,188.02062257729
7,1114,187.940296380735
7,1115,188.117204084295
7,1116,188.508765874386
7,1117,188.43847317695
7,1118,189.241691446041
7,1119,188.943996174765
7,1120,189.114422329807
7,1121,188.587716892254
7,1122,188.853993408764
7,1123,188.607690571507
7,1124,188.639442918138
7,1125,189.047736988128
7,1126,189.022415880513
7,1127,189.33688155563
7,1128,189.166577083408
7,1129,188.777322845958
7,1130,189.067619241696
7,1131,189.0864587588
7,1132,189.090089981715
7,1133,189.080776086328
7,1134,189.421236872812
7,1135,189.430838128717
7,1136,189.318602779546
7,1137,188.695688037202
7,1138,188.944247819462
7,1139,188.85080871717
7,1140,188.529653790652
7,1141,188.708401329347
7,1142,188.560064799704
7,1143,188.768541818225
7,1144,188.832724922502
7,1145,189.087028248317
7,1146,188.963216547167
7,1147,188.558007227795
7,1148,188.861564548679
7,1149,188.898057151045
7,1150,188.809548799542
7,1151,188.961307077422
7,1152,188.68041310626
7,1153,188.69188167762
7,1154,188.076542242485
7,1155,188.084068487953
7,1156,188.442055963955
7,1157,188.345514910913
7,1158,188.0454599224
7,1159,187.718101696517
7,1160,188.113199279996
7,1161,188.197423826646
7,1162,188.246427388445
7,1163,188.310296341809
7,1164,188.286577864004
7,1165,187.893385480669
7,1166,188.274576231172
7,1167,187.724522442834
7,1168,187.67929483254
7,1169,187.969452292851
7,1170,188.140063487551
7,1171,188.685846466941
7,1172,188.831416536514
7,1173,188.82823880597
7,1174,189.410878910915
7,1175,188.78585159095
7,1176,188.448767849468
7,1177,188.770292458892
7,1178,188.324003049216
7,1179,188.083901091048
7,1180,188.680675672456
7,1181,189.011912419889
7,1182,188.448164688463
7,1183,188.647827955962
7,1184,188.850636630754
7,1185,188.656173383162
7,1186,188.87926884488
7,1187,189.000882823125
7,1188,188.71050559519
7,1189,188.951251883205
7,1190,189.036850382443
7,1191,188.893002939741
7,1192,188.541665676042
7,1193,188.423571038446
7,1194,188.73694198017
7,1195,189.123806910375
7,1196,189.256358063126
7,1197,189.060631609375
7,1198,189.134735856755
7,1199,189.334754746073
7,1200,189.104630764425
7,1201,189.514176924182
7,1202,189.387772675086
7,1203,188.939281955607
7,1204,188.589602745276
7,1205,188.766216087123
7,1206,188.869063788215
7,1207,188.670761056043
7,1208,188.427354494837
7,1209,188.5012864494
7,1210,188.185716320813
7,1211,188.409889379481
7,1212,188.360586303717
7,1213,188.410826062215
7,1214,188.741265804734
7,1215,188.569597113079
7,1216,188.122426318587
7,1217,187.876668352168
7,1218,187.871971058412
7,1219,188.145807119254
7,1220,187.826720058245
7,1221,187.75230890502
7,1222,187.903162707391
7,1223,187.867501119676
7,1224,187.798856860601
7,1225,187.616223489006
7,1226,187.86326586142
7,1227,187.768568022755
7,1228,187.474148995043
7,1229,187.646273624293
7,1230,187.989028415699
7,1231,187.554490413724
7,1232,187.26867615483
7,1233,187.531371649672
7,1234,187.437116474439
7,1235,187.669254019217
7,1236,187.929445644348
7,1237,187.841895927014
7,1238,187.808861192744
7,1239,187.692237045061
7,1240,187.713691920025
7,1241,187.97052790418
7,1242,188.031040011317
7,1243,188.326395771391
7,1244,188.496061785167
7,1245,188.606378449968
7,1246,188.379342479327
7,1247,188.211332150453
7,1248,187.859089628621
